Historical data for use in plots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name:  ,,,,,,Historical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hist UKL,Hist Keno,7-dta_Keno,Hist Iron Gate,7-dta_IG,Hist LRDC inflow,Hist FFF to River,Hist D1,Hist D91,Hist D11,Hist D12A,Hist D12B,,,,,,,,Source: D:\Work\Modeling2022\Extend_POR_2023\Historic_ag_use_table_calcs_Dec2016_rev_16Mar2023_UPDATE.xlsx,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Year,WY,SS_INDEX_ag_D1,SS_INDEX_ag_D11_D12A,SS_INDEX_ag_D91,UKL level (ft),"Keno flow
(cfs)","7-day trailing average Keno flow 
(cfs)","Iron Gate flow
(cfs)","7-day trailing average Iron Gate flow 
(cfs)",LRDC inflow (cfs),F&FF to River (cfs),A Canal delivery (cfs),Sta 48 & Miller Hill net delivery (cfs),North Canal delivery (cfs),Ady to Project delivery (cfs),Ady to Refuge delivery (cfs),,,,,,,Year,"Total A1 diversion from UKL and LRDC inflow during SS
(taf)","Total A2 diversion from UKL and LRDC inflow SS (Mar-Sep)
(taf)",Water bank (taf),SS actual historic Project deliveries (taf; no water bank),Estimate of demand: SS actual historic Project diversions plus water bank (taf),Comment,"Oct-Feb historic Project diversions
(taf)","Historic total annual Project demand
(taf)",WY total Ady to Refuge delivery (taf),Dec-Feb (WY) total Ady to Refuge delivery (taf),Mar-Jul (WY) total Ady to Refuge delivery (taf),Aug-Nov (CY) total Ady to Refuge delivery (taf),,
3/9/2005,2005,2005,1,1,1,4142.5,316,454,1000,945,81,132,0,0,0,89,25,,,,,,,,,,,,,,,,,,,,,
3/10/2005,2005,2005,1,1,1,4142.53,396,457,1010,973,92,132,0,0,70,41,25,,,,,,,,,,,,,,,,,,,,,
3/11/2005,2005,2005,1,1,1,4142.55,488,456,1010,996,95,248,0,97,28,89,25,,,,,,,,,,,,,,,,,,,,,
3/12/2005,2005,2005,1,1,1,4142.58,326,422,972,999,85,199,0,150,16,106,25,,,,,,,,,,,,,,,,,,,,,
3/13/2005,2005,2005,1,1,1,4142.61,333,389,839,976,96,215,0,150,16,41,25,,,,,,,,,,,,,,,,,,,,,
3/14/2005,2005,2005,1,1,1,4142.59,330,371,805,948,81,193,0,150,0,41,25,,,,,,,,,,,,,,,,,,,,,
3/15/2005,2005,2005,1,1,1,4142.6,329,360,808,921,72,281,0,150,40,122,25,,,,,,,,,,,,,,,,,,,,,
3/16/2005,2005,2005,1,1,1,4142.59,326,361,810,893,69,265,0,150,49,136,25,,,,,,,,,,,,,,,,,,,,,
3/17/2005,2005,2005,1,1,1,4142.62,324,351,807,864,67,265,0,150,37,161,25,,,,,,,,,,,,,,,,,,,,,
3/18/2005,2005,2005,1,1,1,4142.62,322,327,805,835,95,259,0,150,37,136,25,,,,,,,,,,,,,,,,,,,,,
3/19/2005,2005,2005,1,1,1,4142.59,324,327,809,812,85,265,0,150,37,106,25,,,,,,,,,,,,,,,,,,,,,
3/20/2005,2005,2005,1,1,1,4142.6,326,326,897,820,91,314,0,150,37,106,25,,,,,,,,,,,,,,,,,,,,,
3/21/2005,2005,2005,1,1,1,4142.67,347,328,859,828,72,297,0,150,0,122,25,,,,,,,,,,,,,,,,,,,,,
3/22/2005,2005,2005,1,1,1,4142.74,375,335,822,830,92,265,0,150,0,149,25,,,,,,,,,,,,,,,,,,,,,
3/23/2005,2005,2005,1,1,1,4142.78,391,344,815,831,98,265,0,121,23,122,25,,,,,,,,,,,,,,,,,,,,,
3/24/2005,2005,2005,1,1,1,4142.8,438,360,811,831,70,259,0,100,43,68,25,,,,,,,,,,,,,,,,,,,,,
3/25/2005,2005,2005,1,1,1,4142.82,533,391,815,833,91,265,0,100,23,68,25,,,,,,,,,,,,,,,,,,,,,
3/26/2005,2005,2005,1,1,1,4142.8,556,424,813,833,18,265,0,100,37,122,25,,,,,,,,,,,,,,,,,,,,,
3/27/2005,2005,2005,1,1,1,4142.79,494,448,842,825,0,265,0,100,40,106,25,,,,,,,,,,,,,,,,,,,,,
3/28/2005,2005,2005,1,1,1,4142.89,341,447,872,827,0,265,0,128,28,41,25,,,,,,,,,,,,,,,,,,,,,
3/29/2005,2005,2005,1,1,1,4142.97,273,432,830,828,0,265,0,122,23,68,25,,,,,,,,,,,,,,,,,,,,,
3/30/2005,2005,2005,1,1,1,4143,351,427,840,832,0,265,0,128,33,41,25,,,,,,,,,,,,,,,,,,,,,
3/31/2005,2005,2005,1,1,1,4143,995,506,828,834,0,265,0,200,16,41,25,,,,,,,,,,,,,,,,,,,,,
4/1/2005,2005,2005,1,1,1,4142.99,960,567,872,842,0,193,30,200,40,41,25,,,,,,,,,,,,,,,,,,,,,
4/2/2005,2005,2005,1,1,1,4143,701,588,924,858,0,210,84,200,37,68,25,,,,,,,,,,,,,,,,,,,,,
4/3/2005,2005,2005,1,1,1,4142.96,452,582,1200,909,0,188,84,200,70,68,25,,,,,,,,,,,,,,,,,,,,,
4/4/2005,2005,2005,1,1,1,4143.02,447,597,1080,939,0,160,157,200,61,41,25,,,,,,,,,,,,,,,,,,,,,
4/5/2005,2005,2005,1,1,1,4143.01,387,613,1020,966,0,188,157,200,68,41,25,,,,,,,,,,,,,,,,,,,,,
4/6/2005,2005,2005,1,1,1,4142.99,383,618,1020,992,0,188,240,203,75,41,25,,,,,,,,,,,,,,,,,,,,,
4/7/2005,2005,2005,1,1,1,4143,454,541,1030,1021,73,193,219,143,52,68,25,,,,,,,,,,,,,,,,,,,,,
4/8/2005,2005,2005,1,1,1,4143.01,688,502,1210,1069,65,176,204,82,52,136,25,,,,,,,,,,,,,,,,,,,,,
4/9/2005,2005,2005,1,1,1,4143.09,706,502,1210,1110,94,215,224,11,54,106,25,,,,,,,,,,,,,,,,,,,,,
4/10/2005,2005,2005,1,1,1,4143.08,704,538,1220,1113,108,231,224,50,40,122,25,,,,,,,,,,,,,,,,,,,,,
4/11/2005,2005,2005,1,1,1,4143.1,699,574,1220,1133,108,160,230,33,46,89,25,,,,,,,,,,,,,,,,,,,,,
4/12/2005,2005,2005,1,1,1,4143.11,703,620,1240,1164,92,132,298,21,61,41,25,,,,,,,,,,,,,,,,,,,,,
4/13/2005,2005,2005,1,1,1,4143.11,1060,716,1530,1237,47,132,282,18,100,41,25,,,,,,,,,,,,,,,,,,,,,
4/14/2005,2005,2005,1,1,1,4143.11,1110,810,1520,1307,165,127,303,18,33,41,25,,,,,,,,,,,,,,,,,,,,,
4/15/2005,2005,2005,1,1,1,4143.11,1120,872,1520,1351,135,132,303,34,49,41,25,,,,,,,,,,,,,,,,,,,,,
4/16/2005,2005,2005,1,1,1,4143.1,1080,925,1520,1396,179,215,324,43,28,41,25,,,,,,,,,,,,,,,,,,,,,
4/17/2005,2005,2005,1,1,1,4143.14,1370,1020,1530,1440,88,237,350,44,0,89,25,,,,,,,,,,,,,,,,,,,,,
4/18/2005,2005,2005,1,1,1,4143.13,1580,1146,1530,1484,140,204,371,40,0,41,25,,,,,,,,,,,,,,,,,,,,,
4/19/2005,2005,2005,1,1,1,4143.13,1290,1230,1520,1524,135,132,371,47,54,68,25,,,,,,,,,,,,,,,,,,,,,
4/20/2005,2005,2005,1,1,1,4143.08,1100,1236,1530,1524,95,88,376,43,16,41,25,,,,,,,,,,,,,,,,,,,,,
4/21/2005,2005,2005,1,1,1,4143.08,1090,1233,1510,1523,90,77,392,33,40,68,25,,,,,,,,,,,,,,,,,,,,,
4/22/2005,2005,2005,1,1,1,4143.08,1090,1229,1510,1521,89,66,371,25,52,41,25,,,,,,,,,,,,,,,,,,,,,
4/23/2005,2005,2005,1,1,1,4143.05,1030,1221,1510,1520,65,171,407,21,43,0,13,,,,,,,,,,,,,,,,,,,,,
4/24/2005,2005,2005,1,1,1,4143.08,806,1141,1510,1517,63,182,392,33,28,0,13,,,,,,,,,,,,,,,,,,,,,
4/25/2005,2005,2005,1,1,1,4143.08,802,1030,1510,1514,102,188,418,41,33,41,25,,,,,,,,,,,,,,,,,,,,,
4/26/2005,2005,2005,1,1,1,4143.07,1200,1017,1460,1506,93,231,423,50,33,122,25,,,,,,,,,,,,,,,,,,,,,
4/27/2005,2005,2005,1,1,1,4143.08,1230,1035,1450,1494,92,237,433,49,16,122,25,,,,,,,,,,,,,,,,,,,,,
4/28/2005,2005,2005,1,1,1,4143.14,1040,1028,1610,1509,92,199,415,38,16,106,25,,,,,,,,,,,,,,,,,,,,,
4/29/2005,2005,2005,1,1,1,4143.14,881,998,1760,1544,173,243,395,20,23,136,25,,,,,,,,,,,,,,,,,,,,,
4/30/2005,2005,2005,1,1,1,4143.13,813,967,1610,1559,131,215,395,27,16,106,25,,,,,,,,,,,,,,,,,,,,,
5/1/2005,2005,2005,1,1,1,4143.16,805,967,1470,1553,113,194,374,26,0,106,25,,,,,,,,,,,,,,,,,,,,,
5/2/2005,2005,2005,1,1,1,4143.2,803,967,1550,1559,193,171,355,24,16,122,25,,,,,,,,,,,,,,,,,,,,,
5/3/2005,2005,2005,1,1,1,4143.2,1460,1005,1820,1610,128,199,334,21,33,41,25,,,,,,,,,,,,,,,,,,,,,
5/4/2005,2005,2005,1,1,1,4143.18,2300,1157,1900,1674,138,138,334,23,16,41,25,,,,,,,,,,,,,,,,,,,,,
5/5/2005,2005,2005,1,1,1,4143.19,3140,1457,3430,1934,155,231,308,38,0,41,25,,,,,,,,,,,,,,,,,,,,,
5/6/2005,2005,2005,1,1,1,4143.18,3470,1827,4400,2311,163,182,313,5,0,41,25,,,,,,,,,,,,,,,,,,,,,
5/7/2005,2005,2005,1,1,1,4143.12,3180,2165,4110,2669,189,237,303,-7,0,41,25,,,,,,,,,,,,,,,,,,,,,
5/8/2005,2005,2005,1,1,1,4143.1,2840,2456,3900,3016,175,215,298,-14,0,41,25,,,,,,,,,,,,,,,,,,,,,
5/9/2005,2005,2005,1,1,1,4143.17,2980,2767,4290,3407,173,237,266,-14,28,41,25,,,,,,,,,,,,,,,,,,,,,
5/10/2005,2005,2005,1,1,1,4143.18,3470,3054,4560,3799,340,265,271,-16,40,131,0,,,,,,,,,,,,,,,,,,,,,
5/11/2005,2005,2005,1,1,1,4143.17,3730,3259,4550,4177,460,265,261,-15,37,131,0,,,,,,,,,,,,,,,,,,,,,
5/12/2005,2005,2005,1,1,1,4143.15,3680,3336,4520,4333,645,210,251,-15,16,0,0,,,,,,,,,,,,,,,,,,,,,
5/13/2005,2005,2005,1,1,1,4143.14,3310,3313,4400,4333,499,265,251,-15,37,66,0,,,,,,,,,,,,,,,,,,,,,
5/14/2005,2005,2005,1,1,1,4143.13,3220,3319,4210,4347,361,231,251,-15,0,0,0,,,,,,,,,,,,,,,,,,,,,
5/15/2005,2005,2005,1,1,1,4143.13,3210,3371,4040,4367,302,221,240,-15,0,0,0,,,,,,,,,,,,,,,,,,,,,
5/16/2005,2005,2005,1,1,1,4143.16,3380,3429,4080,4337,167,215,231,-15,0,0,0,,,,,,,,,,,,,,,,,,,,,
5/17/2005,2005,2005,1,1,1,4143.09,4410,3563,4660,4351,451,221,241,-15,0,0,0,,,,,,,,,,,,,,,,,,,,,
5/18/2005,2005,2005,1,1,1,4143.06,4590,3686,5380,4470,1245,243,231,-15,0,0,0,,,,,,,,,,,,,,,,,,,,,
5/19/2005,2005,2005,1,1,1,4143.12,3680,3686,5080,4550,712,199,209,-15,16,0,0,,,,,,,,,,,,,,,,,,,,,
5/20/2005,2005,2005,1,1,1,4143.14,3250,3677,4780,4604,723,254,235,-15,0,0,0,,,,,,,,,,,,,,,,,,,,,
5/21/2005,2005,2005,1,1,1,4143.14,3210,3676,4510,4647,549,265,268,-15,16,0,0,,,,,,,,,,,,,,,,,,,,,
5/22/2005,2005,2005,1,1,1,4143.16,3230,3679,4220,4673,241,248,268,-15,0,0,0,,,,,,,,,,,,,,,,,,,,,
5/23/2005,2005,2005,1,1,1,4143.17,2930,3614,3890,4646,275,231,263,-15,16,0,0,,,,,,,,,,,,,,,,,,,,,
5/24/2005,2005,2005,1,1,1,4143.18,2660,3364,3580,4491,250,226,277,2,0,0,0,,,,,,,,,,,,,,,,,,,,,
5/25/2005,2005,2005,1,1,1,4143.19,2600,3080,3290,4193,190,226,292,19,0,0,0,,,,,,,,,,,,,,,,,,,,,
5/26/2005,2005,2005,1,1,1,4143.18,2610,2927,2990,3894,195,215,320,25,0,0,0,,,,,,,,,,,,,,,,,,,,,
5/27/2005,2005,2005,1,1,1,4143.18,2610,2836,2660,3591,168,204,356,18,23,0,0,,,,,,,,,,,,,,,,,,,,,
5/28/2005,2005,2005,1,1,1,4143.16,2490,2733,2460,3299,133,182,388,15,106,0,0,,,,,,,,,,,,,,,,,,,,,
5/29/2005,2005,2005,1,1,1,4143.18,1570,2496,2140,3001,23,188,417,9,75,0,0,,,,,,,,,,,,,,,,,,,,,
5/30/2005,2005,2005,1,1,1,4143.18,1230,2253,1880,2714,73,193,392,62,49,0,0,,,,,,,,,,,,,,,,,,,,,
5/31/2005,2005,2005,1,1,1,4143.21,559,1953,1630,2436,101,199,425,79,23,0,0,,,,,,,,,,,,,,,,,,,,,
6/1/2005,2005,2005,1,1,1,4143.22,535,1658,1540,2186,105,199,449,108,28,174,0,,,,,,,,,,,,,,,,,,,,,
6/2/2005,2005,2005,1,1,1,4143.22,898,1413,1500,1973,124,188,514,161,46,197,0,,,,,,,,,,,,,,,,,,,,,
6/3/2005,2005,2005,1,1,1,4143.19,1290,1225,1520,1810,53,188,493,201,52,186,0,,,,,,,,,,,,,,,,,,,,,
6/4/2005,2005,2005,1,1,1,4143.18,1270,1050,1440,1664,110,243,522,173,52,0,0,,,,,,,,,,,,,,,,,,,,,
6/5/2005,2005,2005,1,1,1,4143.15,1250,1005,1430,1563,32,204,527,164,79,0,0,,,,,,,,,,,,,,,,,,,,,
6/6/2005,2005,2005,1,1,1,4143.11,1040,977,1430,1499,72,210,541,147,73,66,0,,,,,,,,,,,,,,,,,,,,,
6/7/2005,2005,2005,1,1,1,4143.11,291,939,1360,1460,109,204,535,106,52,66,0,,,,,,,,,,,,,,,,,,,,,
6/8/2005,2005,2005,1,1,1,4143.11,286,904,1340,1431,101,154,498,94,122,66,0,,,,,,,,,,,,,,,,,,,,,
6/9/2005,2005,2005,1,1,1,4143.14,610,862,1340,1409,83,265,509,189,68,0,0,,,,,,,,,,,,,,,,,,,,,
6/10/2005,2005,2005,1,1,1,4143.15,1010,822,1340,1383,140,265,512,291,75,93,0,,,,,,,,,,,,,,,,,,,,,
6/11/2005,2005,2005,1,1,1,4143.16,1010,785,1340,1369,68,237,553,341,54,161,0,,,,,,,,,,,,,,,,,,,,,
6/12/2005,2005,2005,1,1,1,4143.11,1010,751,1220,1339,111,254,553,270,46,93,0,,,,,,,,,,,,,,,,,,,,,
6/13/2005,2005,2005,1,1,1,4143.09,1010,747,1210,1307,131,265,546,278,61,0,0,,,,,,,,,,,,,,,,,,,,,
6/14/2005,2005,2005,1,1,1,4143.09,1010,849,1210,1286,82,226,559,340,61,41,25,,,,,,,,,,,,,,,,,,,,,
6/15/2005,2005,2005,1,1,1,4143.05,1000,951,1210,1267,158,138,569,355,73,89,25,,,,,,,,,,,,,,,,,,,,,
6/16/2005,2005,2005,1,1,1,4142.94,1000,1007,1220,1250,107,110,611,300,61,68,25,,,,,,,,,,,,,,,,,,,,,
6/17/2005,2005,2005,1,1,1,4142.92,1000,1006,1130,1220,107,83,599,208,66,41,25,,,,,,,,,,,,,,,,,,,,,
6/18/2005,2005,2005,1,1,1,4142.92,1000,1004,1110,1187,148,88,594,173,71,161,25,,,,,,,,,,,,,,,,,,,,,
6/19/2005,2005,2005,1,1,1,4142.95,1000,1003,1120,1173,180,72,596,195,75,161,25,,,,,,,,,,,,,,,,,,,,,
6/20/2005,2005,2005,1,1,1,4142.93,1010,1003,1120,1160,101,72,634,226,75,122,25,,,,,,,,,,,,,,,,,,,,,
6/21/2005,2005,2005,1,1,1,4142.9,901,987,1120,1147,147,33,661,268,59,149,25,,,,,,,,,,,,,,,,,,,,,
6/22/2005,2005,2005,1,1,1,4142.88,818,961,1120,1134,74,116,627,292,54,172,25,,,,,,,,,,,,,,,,,,,,,
6/23/2005,2005,2005,1,1,1,4142.88,772,929,1120,1120,118,132,611,329,54,136,25,,,,,,,,,,,,,,,,,,,,,
6/24/2005,2005,2005,1,1,1,4142.85,713,888,1050,1109,119,132,642,328,46,193,25,,,,,,,,,,,,,,,,,,,,,
6/25/2005,2005,2005,1,1,1,4142.81,710,846,1020,1096,88,132,668,303,46,136,25,,,,,,,,,,,,,,,,,,,,,
6/26/2005,2005,2005,1,1,1,4142.78,714,805,1030,1083,75,138,689,289,43,193,25,,,,,,,,,,,,,,,,,,,,,
6/27/2005,2005,2005,1,1,1,4142.76,716,763,1020,1069,111,132,679,287,33,89,25,,,,,,,,,,,,,,,,,,,,,
6/28/2005,2005,2005,1,1,1,4142.74,724,738,1020,1054,110,132,574,315,43,89,25,,,,,,,,,,,,,,,,,,,,,
6/29/2005,2005,2005,1,1,1,4142.7,650,714,1020,1040,110,132,705,361,49,106,25,,,,,,,,,,,,,,,,,,,,,
6/30/2005,2005,2005,1,1,1,4142.68,607,691,1020,1026,61,132,773,313,52,136,25,,,,,,,,,,,,,,,,,,,,,
7/1/2005,2005,2005,1,1,1,4142.65,611,676,941,1010,59,165,235,288,33,106,25,,,,,,,,,,,,,,,,,,,,,
7/2/2005,2005,2005,1,1,1,4142.62,611,662,921,996,59,122,757,333,46,136,25,,,,,,,,,,,,,,,,,,,,,
7/3/2005,2005,2005,1,1,1,4142.57,612,647,923,981,59,83,736,321,40,122,25,,,,,,,,,,,,,,,,,,,,,
7/4/2005,2005,2005,1,1,1,4142.54,614,633,923,967,59,77,747,315,49,122,25,,,,,,,,,,,,,,,,,,,,,
7/5/2005,2005,2005,1,1,1,4142.5,613,617,931,954,59,116,778,307,61,122,25,,,,,,,,,,,,,,,,,,,,,
7/6/2005,2005,2005,1,1,1,4142.47,612,611,926,941,95,105,778,307,46,122,25,,,,,,,,,,,,,,,,,,,,,
7/7/2005,2005,2005,1,1,1,4142.43,611,612,927,927,92,132,783,377,70,149,25,,,,,,,,,,,,,,,,,,,,,
7/8/2005,2005,2005,1,1,1,4142.39,612,612,925,925,39,132,783,428,54,136,25,,,,,,,,,,,,,,,,,,,,,
7/9/2005,2005,2005,1,1,1,4142.35,610,612,921,925,115,132,804,342,100,68,25,,,,,,,,,,,,,,,,,,,,,
7/10/2005,2005,2005,1,1,1,4142.3,607,611,918,924,69,132,799,337,75,68,25,,,,,,,,,,,,,,,,,,,,,
7/11/2005,2005,2005,1,1,1,4142.28,606,610,917,924,79,132,799,348,61,89,25,,,,,,,,,,,,,,,,,,,,,
7/12/2005,2005,2005,1,1,1,4142.26,550,601,917,922,117,132,778,348,84,122,25,,,,,,,,,,,,,,,,,,,,,
7/13/2005,2005,2005,1,1,1,4142.23,450,578,918,920,68,132,794,348,116,89,25,,,,,,,,,,,,,,,,,,,,,
7/14/2005,2005,2005,1,1,1,4142.19,577,573,924,920,84,72,794,351,85,106,25,,,,,,,,,,,,,,,,,,,,,
7/15/2005,2005,2005,1,1,1,4142.15,626,575,925,920,83,49,831,320,59,106,25,,,,,,,,,,,,,,,,,,,,,
7/16/2005,2005,2005,1,1,1,4142.1,619,576,928,921,83,11,831,301,63,136,25,,,,,,,,,,,,,,,,,,,,,
7/17/2005,2005,2005,1,1,1,4142.08,609,577,928,922,83,0,847,317,70,122,25,,,,,,,,,,,,,,,,,,,,,
7/18/2005,2005,2005,1,1,1,4142.02,734,595,930,924,124,77,836,321,68,136,25,,,,,,,,,,,,,,,,,,,,,
7/19/2005,2005,2005,1,1,1,4141.97,845,637,928,926,146,88,835,321,77,68,25,,,,,,,,,,,,,,,,,,,,,
7/20/2005,2005,2005,1,1,1,4141.93,726,677,927,927,128,22,856,312,97,89,25,,,,,,,,,,,,,,,,,,,,,
7/21/2005,2005,2005,1,1,1,4141.88,621,683,920,927,84,44,841,312,105,68,25,,,,,,,,,,,,,,,,,,,,,
7/22/2005,2005,2005,1,1,1,4141.83,649,686,924,926,69,105,799,282,79,89,25,,,,,,,,,,,,,,,,,,,,,
7/23/2005,2005,2005,1,1,1,4141.81,642,689,918,925,124,99,799,261,115,68,25,,,,,,,,,,,,,,,,,,,,,
7/24/2005,2005,2005,1,1,1,4141.77,627,692,918,924,90,83,799,261,77,31,100,,,,,,,,,,,,,,,,,,,,,
7/25/2005,2005,2005,1,1,1,4141.72,620,676,918,922,112,49,783,252,57,0,104,,,,,,,,,,,,,,,,,,,,,
7/26/2005,2005,2005,1,1,1,4141.68,619,643,922,921,124,11,783,256,87,16,115,,,,,,,,,,,,,,,,,,,,,
7/27/2005,2005,2005,1,1,1,4141.62,624,629,922,920,124,0,783,244,127,46,115,,,,,,,,,,,,,,,,,,,,,
7/28/2005,2005,2005,1,1,1,4141.58,623,629,927,921,116,160,783,204,127,71,115,,,,,,,,,,,,,,,,,,,,,
7/29/2005,2005,2005,1,1,1,4141.53,615,624,932,922,78,93,752,204,105,71,115,,,,,,,,,,,,,,,,,,,,,
7/30/2005,2005,2005,1,1,1,4141.5,617,621,933,925,132,122,752,167,109,0,115,,,,,,,,,,,,,,,,,,,,,
7/31/2005,2005,2005,1,1,1,4141.46,620,620,930,926,86,72,773,150,131,32,115,,,,,,,,,,,,,,,,,,,,,
8/1/2005,2005,2005,1,1,1,4141.43,609,618,1010,939,88,49,794,150,105,46,115,,,,,,,,,,,,,,,,,,,,,
8/2/2005,2005,2005,1,1,1,4141.39,603,616,1010,952,101,27,804,168,91,103,115,,,,,,,,,,,,,,,,,,,,,
8/3/2005,2005,2005,1,1,1,4141.35,604,613,1010,965,101,132,837,190,85,93,115,,,,,,,,,,,,,,,,,,,,,
8/4/2005,2005,2005,1,1,1,4141.3,647,616,1010,976,100,77,827,185,88,93,115,,,,,,,,,,,,,,,,,,,,,
8/5/2005,2005,2005,1,1,1,4141.25,789,641,1010,988,74,61,832,183,66,59,115,,,,,,,,,,,,,,,,,,,,,
8/6/2005,2005,2005,1,1,1,4141.2,727,657,1000,997,72,132,820,148,46,46,115,,,,,,,,,,,,,,,,,,,,,
8/7/2005,2005,2005,1,1,1,4141.16,674,665,1010,1009,99,132,794,133,94,32,115,,,,,,,,,,,,,,,,,,,,,
8/8/2005,2005,2005,1,1,1,4141.11,678,675,1010,1009,98,72,789,135,63,156,115,,,,,,,,,,,,,,,,,,,,,
8/9/2005,2005,2005,1,1,1,4141.07,678,685,1010,1009,98,66,828,183,43,122,115,,,,,,,,,,,,,,,,,,,,,
8/10/2005,2005,2005,1,1,1,4141.02,666,694,1010,1009,112,122,828,215,52,82,115,,,,,,,,,,,,,,,,,,,,,
8/11/2005,2005,2005,1,1,1,4140.96,670,697,1010,1009,132,132,823,190,43,46,115,,,,,,,,,,,,,,,,,,,,,
8/12/2005,2005,2005,1,1,1,4140.91,687,683,1010,1009,103,93,835,175,66,82,115,,,,,,,,,,,,,,,,,,,,,
8/13/2005,2005,2005,1,1,1,4140.88,700,679,1000,1009,94,61,825,146,49,71,115,,,,,,,,,,,,,,,,,,,,,
8/14/2005,2005,2005,1,1,1,4140.83,693,682,1020,1010,125,66,829,146,40,71,115,,,,,,,,,,,,,,,,,,,,,
8/15/2005,2005,2005,1,1,1,4140.78,699,685,1010,1010,78,66,816,150,43,93,115,,,,,,,,,,,,,,,,,,,,,
8/16/2005,2005,2005,1,1,1,4140.73,702,688,1000,1009,101,17,789,113,68,71,115,,,,,,,,,,,,,,,,,,,,,
8/17/2005,2005,2005,1,1,1,4140.68,702,693,1000,1007,133,39,778,98,54,93,115,,,,,,,,,,,,,,,,,,,,,
8/18/2005,2005,2005,1,1,1,4140.64,702,698,987,1004,106,44,767,146,43,93,115,,,,,,,,,,,,,,,,,,,,,
8/19/2005,2005,2005,1,1,1,4140.59,702,700,976,999,56,22,785,182,37,103,115,,,,,,,,,,,,,,,,,,,,,
8/20/2005,2005,2005,1,1,1,4140.54,702,700,979,996,73,55,801,210,33,113,115,,,,,,,,,,,,,,,,,,,,,
8/21/2005,2005,2005,1,1,1,4140.5,703,702,983,991,90,39,814,194,28,71,115,,,,,,,,,,,,,,,,,,,,,
8/22/2005,2005,2005,1,1,1,4140.46,707,703,990,988,88,55,783,171,23,93,115,,,,,,,,,,,,,,,,,,,,,
8/23/2005,2005,2005,1,1,1,4140.41,705,703,991,987,83,33,767,177,28,93,115,,,,,,,,,,,,,,,,,,,,,
8/24/2005,2005,2005,1,1,1,4140.38,705,704,991,985,135,77,762,181,46,46,115,,,,,,,,,,,,,,,,,,,,,
8/25/2005,2005,2005,1,1,1,4140.31,702,704,985,985,85,17,788,167,28,82,115,,,,,,,,,,,,,,,,,,,,,
8/26/2005,2005,2005,1,1,1,4140.26,690,702,985,986,65,33,778,198,28,164,115,,,,,,,,,,,,,,,,,,,,,
8/27/2005,2005,2005,1,1,1,4140.21,678,699,989,988,65,0,773,188,33,93,115,,,,,,,,,,,,,,,,,,,,,
8/28/2005,2005,2005,1,1,1,4140.16,683,696,991,989,82,93,778,151,37,148,115,,,,,,,,,,,,,,,,,,,,,
8/29/2005,2005,2005,1,1,1,4140.13,682,692,995,990,94,6,767,140,33,148,115,,,,,,,,,,,,,,,,,,,,,
8/30/2005,2005,2005,1,1,1,4140.07,687,690,990,989,94,132,735,140,46,71,115,,,,,,,,,,,,,,,,,,,,,
8/31/2005,2005,2005,1,1,1,4140.04,704,689,1010,992,143,116,747,140,23,171,115,,,,,,,,,,,,,,,,,,,,,
9/1/2005,2005,2005,1,1,1,4140,823,707,1180,1020,74,44,726,155,28,93,115,,,,,,,,,,,,,,,,,,,,,
9/2/2005,2005,2005,1,1,1,4139.94,912,738,1180,1048,125,99,717,219,23,59,115,,,,,,,,,,,,,,,,,,,,,
9/3/2005,2005,2005,1,1,1,4139.9,920,773,1180,1075,51,132,724,211,33,93,115,,,,,,,,,,,,,,,,,,,,,
9/4/2005,2005,2005,1,1,1,4139.85,926,808,1180,1102,92,44,716,169,37,93,115,,,,,,,,,,,,,,,,,,,,,
9/5/2005,2005,2005,1,1,1,4139.81,933,844,1180,1129,96,132,690,121,28,93,115,,,,,,,,,,,,,,,,,,,,,
9/6/2005,2005,2005,1,1,1,4139.77,935,879,1170,1154,92,33,661,134,28,16,115,,,,,,,,,,,,,,,,,,,,,
9/7/2005,2005,2005,1,1,1,4139.73,944,913,1180,1179,165,39,673,186,23,139,115,,,,,,,,,,,,,,,,,,,,,
9/8/2005,2005,2005,1,1,1,4139.67,940,930,1180,1179,106,44,673,179,28,148,115,,,,,,,,,,,,,,,,,,,,,
9/9/2005,2005,2005,1,1,1,4139.63,839,920,1170,1177,95,122,631,157,23,82,115,,,,,,,,,,,,,,,,,,,,,
9/10/2005,2005,2005,1,1,1,4139.56,730,892,1180,1177,96,105,621,153,23,156,115,,,,,,,,,,,,,,,,,,,,,
9/11/2005,2005,2005,1,1,1,4139.54,735,865,1170,1176,141,72,614,147,23,164,115,,,,,,,,,,,,,,,,,,,,,
9/12/2005,2005,2005,1,1,1,4139.5,726,836,1170,1174,89,99,598,126,23,122,115,,,,,,,,,,,,,,,,,,,,,
9/13/2005,2005,2005,1,1,1,4139.48,784,814,1180,1176,156,127,592,65,23,93,115,,,,,,,,,,,,,,,,,,,,,
